Daily C pools (kg C/ha) and fluxes (kg C/ha/day) at site boone3 in year 1
Day,Very labile litter,Labile litter,Resistant litter,Microbe,Humads,Humus,CharC,SOC,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,SOC0-10cm, SOC10-20cm,SOC20-30cm,SOC30-40cm,SOC40-50cm,dSOC,DOC,Photosynthesis,Leaf-respiration, Stem-respiration, Root-respiration,Soil-heterotrophic-respiration, NPP,Eco-respiration, NEE,Stub,CH4-prod.,CH4-oxid.,CH4-flux,CH4-pool,DOC-leach,Litter-C,Manure-C
146,   0.00,   0.00, 398.13,   7.99, 766.38,41348.64,   0.00,42531.13,12453.07,12465.78,9498.82,5020.77,3092.68,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.51,  10.07,  15.11,   0.75,   0.75,   0.75,   1.62,  12.86,   3.88, -11.24,   0.00,0.00000,-0.00366,-0.00366,   0.00,   0.03,   0.00,   0.00
147,   0.00,   0.00, 397.28,   7.99, 766.21,41348.53,   0.00,42530.50,12452.38,12465.73,9498.82,5020.81,3092.76,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.63,  10.56,  20.44,   0.85,   0.85,   0.85,   1.79,  17.87,   4.35, -16.09,   0.00,0.00000,-0.00410,-0.00410,   0.00,   0.03,   0.00,   0.00
148,   0.00,   0.00, 396.39,   8.00, 766.03,41348.39,   0.00,42529.75,12451.57,12465.67,9498.82,5020.84,3092.84,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.75,  11.00,  41.47,   1.14,   1.14,   1.14,   2.01,  38.04,   5.44, -36.03,   0.00,0.00000,-0.00514,-0.00514,   0.00,   0.03,   0.00,   0.00
149,   0.00,   0.00, 395.46,   8.02, 765.82,41348.21,   0.00,42528.90,12450.67,12465.58,9498.82,5020.89,3092.93,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.85,  11.45,  63.61,   1.46,   1.46,   1.45,   2.26,  59.24,   6.62, -56.98,   0.00,0.00000,-0.00651,-0.00651,   0.00,   0.03,   0.00,   0.00
150,   0.00,   0.00, 394.49,   8.32, 765.29,41348.03,   0.00,42527.99,12449.73,12465.47,9498.81,5020.94,3093.04,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.91,  11.94,  84.24,   1.81,   1.81,   1.81,   2.50,  78.81,   7.93, -76.31,   0.00,0.00000,-0.00944,-0.00944,   0.00,   0.03,   0.00,   0.00
151,   0.00,   0.00, 393.50,   8.05, 765.34,41347.85,   0.00,42527.04,12448.79,12465.34,9498.77,5020.99,3093.14,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.96,  12.43,  74.06,   1.91,   1.91,   1.91,   2.68,  68.32,   8.42, -65.64,   0.00,0.00000,-0.00924,-0.00924,   0.00,   0.04,   0.00,   0.00
152,   0.00,   0.00, 392.54,   8.04, 765.13,41347.67,   0.00,42526.09,12447.92,12465.22,9498.71,5021.01,3093.22,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.95,  12.89,  47.55,   1.75,   1.75,   1.75,   2.70,  42.29,   7.95, -39.59,   0.00,0.00000,-0.00510,-0.00510,   0.00,   0.06,   0.00,   0.00
153,   0.00,   0.00, 391.55,   8.35, 764.58,41347.48,   0.00,42525.01,12447.00,12465.07,9498.64,5021.01,3093.29,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.07,  13.28,  47.67,   1.84,   1.84,   1.84,   2.86,  42.15,   8.38, -39.29,   0.00,0.00000,-0.00788,-0.00788,   0.00,   0.07,   0.00,   0.00
154,   0.00,   0.00, 390.57,   8.67, 764.03,41347.28,   0.00,42523.84,12446.04,12464.91,9498.55,5021.01,3093.33,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.17,  13.57,  47.75,   1.93,   1.93,   1.92,   3.02,  41.97,   8.80, -38.95,   0.00,0.00000,-0.01012,-0.01012,   0.00,   0.08,   0.00,   0.00
155,   0.00,   0.00, 389.59,   8.04, 764.42,41346.87,   0.00,42521.57,12444.72,12464.54,9498.27,5020.84,3093.20,  0.010,  0.010,  0.008,  0.004,  0.002,  -2.27,  13.84,  58.66,   2.18,   2.18,   2.17,   3.12,  52.13,   9.65, -49.01,   0.00,0.00000,-0.00931,-0.00931,   0.00,   0.29,   0.00,   0.00
156,   0.00,   0.00, 388.61,   8.04, 764.18,41346.42,   0.00,42519.11,12443.42,12464.14,9497.94,5020.62,3093.00,  0.010,  0.010,  0.008,  0.004,  0.002,  -2.45,  13.45,  40.64,   2.00,   2.00,   2.00,   2.91,  34.64,   8.91, -31.74,   0.00,0.00000,-0.00736,-0.00736,   0.00,   0.36,   0.00,   0.00
157,   0.00,   0.00, 387.63,   8.36, 763.63,41345.98,   0.00,42517.36,12442.29,12463.86,9497.74,5020.52,3092.95,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.76,  12.90,  84.74,   2.73,   2.73,   2.73,   2.91,  76.55,  11.11, -73.63,   0.00,0.00000,-0.01131,-0.01131,   0.00,   0.29,   0.00,   0.00
158,   0.00,   0.00, 386.66,   8.04, 763.72,41345.55,   0.00,42515.77,12441.24,12463.60,9497.56,5020.45,3092.93,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.58,  12.92,  84.81,   2.92,   2.92,   2.92,   2.97,  76.05,  11.73, -73.08,   0.00,0.00000,-0.00712,-0.00712,   0.00,   0.28,   0.00,   0.00
159,   0.00,   0.00, 385.69,   8.35, 763.17,41345.16,   0.00,42514.38,12440.28,12463.38,9497.41,5020.39,3092.92,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.40,  13.06,  62.08,   2.75,   2.75,   2.75,   2.97,  53.84,  11.22, -50.86,   0.00,0.00000,-0.00872,-0.00872,   0.00,   0.27,   0.00,   0.00
160,   0.00,   0.00, 384.73,   8.66, 762.62,41344.80,   0.00,42513.16,12439.38,12463.19,9497.29,5020.36,3092.95,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.22,  13.29,  65.12,   2.91,   2.91,   2.91,   3.06,  56.38,  11.79, -53.32,   0.00,0.00000,-0.01003,-0.01003,   0.00,   0.24,   0.00,   0.00
161,   0.00,   0.00, 383.81,   8.96, 762.07,41344.43,   0.00,42512.16,12438.50,12463.03,9497.22,5020.37,3093.03,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.00,  13.62,  99.59,   3.58,   3.58,   3.58,   3.30,  88.84,  14.05, -85.54,   0.00,0.00000,-0.01278,-0.01278,   0.00,   0.20,   0.00,   0.00
162,   0.00,   0.00, 382.90,   8.01, 762.78,41344.06,   0.00,42511.13,12437.61,12462.87,9497.14,5020.39,3093.12,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.03,  14.11, 107.33,   3.92,   3.92,   3.93,   3.56,  95.56,  15.33, -92.00,   0.00,0.00000,-0.01294,-0.01294,   0.00,   0.19,   0.00,   0.00
163,   0.00,   0.00, 382.02,   8.30, 762.24,41343.73,   0.00,42510.18,12436.77,12462.71,9497.07,5020.41,3093.21,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.95,  14.59, 111.30,   4.23,   4.23,   4.23,   3.73,  98.61,  16.42, -94.88,   0.00,0.00000,-0.01326,-0.01326,   0.00,   0.18,   0.00,   0.00
164,   0.00,   0.00, 381.12,   8.00, 762.30,41343.43,   0.00,42509.20,12435.97,12462.57,9496.99,5020.40,3093.27,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.98,  15.13,  65.57,   3.63,   3.63,   3.63,   3.79,  54.68,  14.68, -50.89,   0.00,0.00000,-0.01010,-0.01010,   0.00,   0.18,   0.00,   0.00
165,   0.00,   0.00, 380.25,   7.98, 762.05,41343.14,   0.00,42508.38,12435.20,12462.46,9496.93,5020.42,3093.35,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.82,  15.55,  68.45,   3.79,   3.79,   3.80,   3.97,  57.07,  15.35, -53.10,   0.00,0.00000,-0.01019,-0.01019,   0.00,   0.14,   0.00,   0.00
166,   0.00,   0.00, 379.40,   8.26, 761.52,41342.88,   0.00,42507.67,12434.44,12462.37,9496.91,5020.48,3093.47,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.71,  16.01,  91.39,   4.36,   4.36,   4.38,   4.25,  78.28,  17.35, -74.03,   0.00,0.00000,-0.01322,-0.01322,   0.00,   0.10,   0.00,   0.00
167,   0.00,   0.00, 378.68,   8.50, 761.05,41342.70,   0.00,42507.05,12433.84,12462.27,9496.87,5020.50,3093.56,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.62,  16.53,  57.04,   3.78,   3.78,   3.80,   4.25,  45.69,  15.60, -41.44,   0.00,0.00000,-0.01219,-0.01219,   0.00,   0.10,   0.00,   0.00
168,   0.00,   0.00, 378.02,   8.73, 760.61,41342.54,   0.00,42506.45,12433.29,12462.18,9496.82,5020.52,3093.64,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.59,  16.91,  51.66,   3.71,   3.71,   3.74,   4.34,  40.49,  15.51, -36.15,   0.00,0.00000,-0.01289,-0.01289,   0.00,   0.08,   0.00,   0.00
169,   0.00,   0.00, 377.25,   7.94, 761.17,41342.33,   0.00,42505.72,12432.63,12462.08,9496.77,5020.54,3093.70,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.73,  17.37,  63.76,   4.00,   3.95,   8.52,   4.59,  47.29,  21.06, -42.70,   0.00,0.00000,-0.01060,-0.01060,   0.00,   0.08,   0.00,   0.00
170,   0.00,   0.00, 376.51,   8.18, 760.72,41342.14,   0.00,42505.05,12431.96,12461.99,9496.74,5020.57,3093.79,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.67,  17.76, 101.65,   4.90,   4.75,  13.04,   4.79,  78.95,  27.49, -74.16,   0.00,0.00000,-0.01288,-0.01288,   0.00,   0.06,   0.00,   0.00
171,   0.00,   0.00, 375.84,   8.39, 760.27,41341.95,   0.00,42504.38,12431.31,12461.89,9496.71,5020.60,3093.88,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.67,  18.12, 109.53,   5.27,   5.00,  14.31,   5.01,  84.95,  29.59, -79.94,   0.00,0.00000,-0.01399,-0.01399,   0.00,   0.05,   0.00,   0.00
172,   0.00,   0.00, 375.07,   7.92, 760.50,41341.75,   0.00,42503.61,12430.59,12461.79,9496.66,5020.62,3093.95,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.77,  18.58,  79.81,   4.85,   4.52,  11.38,   5.22,  59.05,  25.97, -53.84,   0.00,0.00000,-0.00968,-0.00968,   0.00,   0.04,   0.00,   0.00
173,   0.00,   0.00, 374.27,   7.93, 760.24,41341.57,   0.00,42502.97,12429.96,12461.73,9496.63,5020.64,3094.01,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.63,  19.15,  60.82,   4.52,   4.14,   9.06,   5.14,  43.10,  22.86, -37.96,   0.00,0.00000,-0.00511,-0.00511,   0.00,   0.04,   0.00,   0.00
174,   0.00,   0.00, 373.49,   7.93, 760.00,41341.37,   0.00,42502.22,12429.22,12461.67,9496.60,5020.66,3094.07,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.75,  19.63,  82.60,   5.17,   4.65,  12.20,   5.36,  60.58,  27.38, -55.22,   0.00,0.00000,-0.00599,-0.00599,   0.00,   0.04,   0.00,   0.00
175,   0.00,   0.00, 372.69,   8.18, 759.48,41341.13,   0.00,42501.25,12428.30,12461.54,9496.57,5020.69,3094.16,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.97,  19.98, 145.72,   6.71,   5.89,  19.74,   5.80, 113.37,  38.14,-107.58,   0.00,0.00000,-0.01057,-0.01057,   0.00,   0.04,   0.00,   0.00
176,   0.00,   0.00, 371.91,   8.43, 758.96,41340.84,   0.00,42500.15,12427.29,12461.35,9496.52,5020.73,3094.26,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.10,  20.21, 210.08,   8.39,   7.17,  27.50,   6.25, 167.02,  49.30,-160.78,   0.00,0.00000,-0.01445,-0.01445,   0.00,   0.04,   0.00,   0.00
177,   0.00,   0.00, 371.14,   8.67, 758.44,41340.55,   0.00,42499.04,12426.30,12461.14,9496.45,5020.77,3094.38,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.11,  20.44, 245.39,   9.78,   8.12,  33.32,   6.61, 194.18,  57.83,-187.57,   0.00,0.00000,-0.01651,-0.01651,   0.00,   0.04,   0.00,   0.00
178,   0.00,   0.00, 370.37,   8.92, 757.92,41340.26,   0.00,42497.92,12425.35,12460.93,9496.35,5020.79,3094.49,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.13,  20.68, 257.58,  10.80,   8.70,  37.01,   6.96, 201.08,  63.46,-194.12,   0.00,0.00000,-0.01793,-0.01793,   0.00,   0.05,   0.00,   0.00
179,   0.00,   0.00, 369.61,   9.16, 757.40,41339.95,   0.00,42496.84,12424.51,12460.75,9496.24,5020.78,3094.56,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.08,  20.99, 194.72,   9.88,   7.76,  30.78,   7.09, 146.30,  55.52,-139.21,   0.00,0.00000,-0.01658,-0.01658,   0.00,   0.05,   0.00,   0.00
180,   0.00,   0.00, 368.86,   9.40, 756.89,41339.65,   0.00,42495.75,12423.70,12460.59,9496.12,5020.74,3094.60,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.09,  21.27, 166.88,   9.61,   7.37,  28.29,   7.24, 121.61,  52.51,-114.37,   0.00,0.00000,-0.01626,-0.01626,   0.00,   0.06,   0.00,   0.00
181,   0.00,   0.00, 368.17,   9.61, 756.38,41339.36,   0.00,42490.93,12422.21,12459.75,9495.30,5019.98,3093.69,  0.010,  0.010,  0.008,  0.004,  0.002,  -4.81,  17.68, 216.46,  10.53,   7.88,  31.82,   5.76, 166.23,  55.99,-160.47,   0.00,0.00000,-0.01717,-0.01717,   0.00,   0.06,   0.00,   0.00
182,   0.00,   0.00, 367.51,   9.83, 755.89,41339.10,   0.00,42487.28,12421.02,12459.14,9494.70,5019.41,3093.01,  0.010,  0.010,  0.008,  0.004,  0.002,  -3.65,  15.19, 174.09,   9.98,   7.29,  27.87,   4.68, 128.96,  49.81,-124.28,   0.00,0.00000,-0.01672,-0.01672,   0.00,   0.06,   0.00,   0.00
183,   0.00,   0.00, 366.87,  10.03, 755.41,41338.83,   0.00,42484.39,12419.97,12458.67,9494.24,5018.99,3092.51,  0.010,  0.010,  0.008,  0.004,  0.002,  -2.89,  13.45, 183.31,  10.57,   7.54,  29.89,   3.98, 135.31,  51.98,-131.33,   0.00,0.00000,-0.01705,-0.01705,   0.00,   0.06,   0.00,   0.00
184,   0.00,   0.00, 366.24,  10.23, 754.94,41338.58,   0.00,42482.04,12419.04,12458.31,9493.88,5018.67,3092.14,  0.010,  0.010,  0.008,  0.004,  0.002,  -2.35,  12.21, 202.29,  11.45,   7.98,  33.35,   3.50, 149.52,  56.28,-146.02,   0.00,0.00000,-0.01738,-0.01738,   0.00,   0.06,   0.00,   0.00
185,   0.00,   0.00, 365.64,  10.43, 754.49,41338.33,   0.00,42480.04,12418.15,12458.00,9493.60,5018.42,3091.86,  0.010,  0.010,  0.008,  0.004,  0.002,  -2.00,  11.30, 235.17,  12.82,   8.70,  39.11,   3.22, 174.54,  63.85,-171.32,   0.00,0.00000,-0.01885,-0.01885,   0.00,   0.05,   0.00,   0.00
186,   0.00,   0.00, 365.07,  10.61, 754.04,41338.07,   0.00,42478.29,12417.29,12457.75,9493.36,5018.23,3091.66,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.75,  10.62, 276.76,  14.62,   9.64,  46.79,   3.04, 205.71,  74.09,-202.67,   0.00,0.00000,-0.02037,-0.02037,   0.00,   0.05,   0.00,   0.00
187,   0.00,   0.00, 364.51,  10.78, 753.60,41337.82,   0.00,42476.73,12416.48,12457.53,9493.15,5018.07,3091.50,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.55,  10.12, 282.83,  15.51,   9.93,  49.86,   2.90, 207.53,  78.20,-204.63,   0.00,0.00000,-0.02072,-0.02072,   0.00,   0.04,   0.00,   0.00
188,   0.00,   0.00, 363.98,  10.94, 753.18,41337.59,   0.00,42475.37,12415.73,12457.35,9492.97,5017.94,3091.38,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.36,   9.78, 239.97,  14.68,   9.15,  44.55,   2.75, 171.59,  71.13,-168.84,   0.00,0.00000,-0.01965,-0.01965,   0.00,   0.04,   0.00,   0.00
189,   0.00,   0.00, 363.46,  11.10, 752.76,41337.35,   0.00,42474.14,12415.00,12457.19,9492.82,5017.84,3091.29,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.23,   9.54, 246.85,  15.37,   9.31,  47.78,   2.68, 174.39,  75.15,-171.71,   0.00,0.00000,-0.02006,-0.02006,   0.00,   0.04,   0.00,   0.00
190,   0.00,   0.00, 362.87,   7.81, 755.78,41337.05,   0.00,42472.94,12414.21,12457.06,9492.69,5017.75,3091.22,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.20,   9.50, 200.50,  14.12,   8.33,  41.40,   2.69, 136.64,  66.55,-133.95,   0.00,0.00000,-0.01610,-0.01610,   0.00,   0.03,   0.00,   0.00
191,   0.00,   0.00, 362.35,   7.97, 755.38,41336.84,   0.00,42472.00,12413.57,12456.97,9492.59,5017.69,3091.18,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.94,   9.53, 124.89,  11.61,   6.71,  28.59,   2.45,  77.98,  49.36, -75.53,   0.00,0.00000,-0.01453,-0.01453,   0.00,   0.03,   0.00,   0.00
192,   0.00,   0.00, 361.79,   7.79, 755.28,41336.63,   0.00,42471.10,12412.87,12456.90,9492.52,5017.65,3091.16,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.90,   9.69, 107.97,  11.19,   6.33,  26.56,   2.42,  63.90,  46.50, -61.47,   0.00,0.00000,-0.00958,-0.00958,   0.00,   0.03,   0.00,   0.00
193,   0.00,   0.00, 361.22,   7.79, 754.98,41336.38,   0.00,42470.13,12412.10,12456.81,9492.45,5017.62,3091.15,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.97,   9.83, 135.19,  12.47,   6.89,  33.56,   2.52,  82.27,  55.44, -79.75,   0.00,0.00000,-0.01033,-0.01033,   0.00,   0.03,   0.00,   0.00
194,   0.00,   0.00, 360.65,   7.96, 754.52,41336.09,   0.00,42469.09,12411.27,12456.71,9492.36,5017.59,3091.15,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.04,   9.92, 170.35,  13.97,   7.52,  41.82,   2.63, 107.04,  65.93,-104.41,   0.00,0.00000,-0.01412,-0.01412,   0.00,   0.03,   0.00,   0.00
195,   0.00,   0.00, 360.08,   8.13, 754.04,41335.82,   0.00,42468.03,12410.44,12456.60,9492.27,5017.56,3091.16,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.05,  10.02, 157.17,  13.42,   7.04,  39.22,   2.66,  97.49,  62.34, -94.83,   0.00,0.00000,-0.01475,-0.01475,   0.00,   0.03,   0.00,   0.00
196,   0.00,   0.00, 359.51,   8.30, 753.57,41335.59,   0.00,42467.00,12409.64,12456.50,9492.17,5017.53,3091.16,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.04,  10.08, 151.38,  13.31,   6.81,  39.06,   2.67,  92.20,  61.86, -89.52,   0.00,0.00000,-0.01520,-0.01520,   0.00,   0.02,   0.00,   0.00
197,   0.00,   0.00, 358.96,   7.79, 753.78,41335.36,   0.00,42465.98,12408.87,12456.39,9492.06,5017.50,3091.16,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.02,  10.14, 141.87,  13.02,   6.50,  37.93,   2.67,  84.43,  60.11, -81.76,   0.00,0.00000,-0.01506,-0.01506,   0.00,   0.02,   0.00,   0.00
198,   0.00,   0.00, 358.47,   7.94, 753.33,41335.13,   0.00,42464.95,12408.09,12456.29,9491.95,5017.46,3091.15,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.02,  10.15, 156.90,  13.82,   6.72,  43.08,   2.69,  93.27,  66.32, -90.57,   0.00,0.00000,-0.01644,-0.01644,   0.00,   0.02,   0.00,   0.00
199,   0.00,   0.00, 357.95,   7.76, 753.18,41334.86,   0.00,42463.88,12407.28,12456.19,9491.84,5017.43,3091.15,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.07,  10.19, 153.19,  13.81,   6.55,  43.80,   2.75,  89.04,  66.91, -86.28,   0.00,0.00000,-0.01329,-0.01329,   0.00,   0.03,   0.00,   0.00
200,   0.00,   0.00, 357.43,   7.76, 752.86,41334.60,   0.00,42462.82,12406.47,12456.09,9491.73,5017.39,3091.14,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.06,  10.24, 143.50,  13.47,   6.22,  42.59,   2.75,  81.23,  65.03, -78.47,   0.00,0.00000,-0.01031,-0.01031,   0.00,   0.03,   0.00,   0.00
201,   0.00,   0.00, 356.91,   7.92, 752.38,41334.33,   0.00,42461.74,12405.64,12455.99,9491.62,5017.35,3091.13,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.08,  10.27, 138.51,  13.11,   5.90,  41.32,   2.79,  78.19,  63.11, -75.41,   0.00,0.00000,-0.01376,-0.01376,   0.00,   0.03,   0.00,   0.00
202,   0.00,   0.00, 356.42,   8.06, 751.90,41334.05,   0.00,42460.63,12404.79,12455.89,9491.51,5017.32,3091.12,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.10,  10.28, 159.11,  14.15,   6.19,  48.66,   2.82,  90.12,  71.81, -87.29,   0.00,0.00000,-0.01554,-0.01554,   0.00,   0.03,   0.00,   0.00
203,   0.00,   0.00, 355.95,   7.74, 751.88,41333.75,   0.00,42459.52,12403.93,12455.79,9491.40,5017.28,3091.12,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.12,  10.26, 170.80,  15.29,   6.48,  57.19,   2.85,  91.84,  81.81, -88.99,   0.00,0.00000,-0.01037,-0.01037,   0.00,   0.03,   0.00,   0.00
204,   0.00,   0.00, 355.50,   7.72, 751.54,41333.48,   0.00,42458.42,12403.09,12455.69,9491.29,5017.25,3091.10,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.09,  10.25, 123.16,  14.86,   6.11,  16.36,   2.84,  85.84,  40.15, -83.01,   0.00,0.00000,-0.00828,-0.00828,   0.00,   0.03,   0.00,   0.00
205,   0.00,   0.00, 355.10,   7.70, 751.19,41333.19,   0.00,42457.33,12402.24,12455.59,9491.20,5017.21,3091.09,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.10,  10.21,  61.44,  14.56,   5.80,  16.42,   2.84,  24.66,  39.62, -21.82,   0.00,0.00000,-0.01049,-0.01049,   0.00,   0.03,   0.00,   0.00
206,   0.00,   0.00, 354.70,   7.81, 750.72,41332.91,   0.00,42456.22,12401.39,12455.49,9491.11,5017.17,3091.06,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.11,  10.16,  43.45,  14.07,   5.43,  16.28,   2.84,   7.67,  38.62,  -4.83,   0.00,0.00000,-0.01440,-0.01440,   0.00,   0.03,   0.00,   0.00
207,   0.00,   0.00, 354.30,   7.92, 750.24,41332.62,   0.00,42455.10,12400.53,12455.38,9491.02,5017.13,3091.04,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.12,  10.09,  42.05,  13.44,   5.03,  15.96,   2.83,   7.62,  37.26,  -4.79,   0.00,0.00000,-0.01700,-0.01700,   0.00,   0.03,   0.00,   0.00
208,   0.00,   0.00, 353.93,   8.02, 749.78,41332.37,   0.00,42454.00,12399.70,12455.27,9490.94,5017.09,3091.01,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.10,   9.98,  44.29,  14.18,   5.13,  17.34,   2.81,   7.65,  39.45,  -4.84,   0.00,0.00000,-0.01892,-0.01892,   0.00,   0.03,   0.00,   0.00
209,   0.00,   0.00, 353.60,   8.12, 749.33,41332.15,   0.00,42452.98,12398.95,12455.16,9490.85,5017.04,3090.98,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.02,   9.86,  41.30,  12.93,   4.59,  16.34,   2.70,   7.45,  36.55,  -4.75,   0.00,0.00000,-0.01882,-0.01882,   0.00,   0.03,   0.00,   0.00
210,   0.00,   0.00, 353.32,   8.21, 748.90,41331.97,   0.00,42452.06,12398.30,12455.05,9490.76,5017.00,3090.94,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.93,   9.75,  37.95,  11.57,   4.10,  15.17,   2.57,   7.11,  33.41,  -4.54,   0.00,0.00000,-0.01893,-0.01893,   0.00,   0.04,   0.00,   0.00
211,   0.00,   0.00, 353.06,   8.29, 748.50,41331.83,   0.00,42451.19,12397.71,12454.94,9490.68,5016.95,3090.91,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.87,   9.62,  37.08,  11.15,   3.96,  15.18,   2.49,   6.79,  32.78,  -4.30,   0.00,0.00000,-0.02128,-0.02128,   0.00,   0.05,   0.00,   0.00
212,   0.00,   0.00, 352.83,   8.37, 748.10,41331.71,   0.00,42450.40,12397.18,12454.84,9490.60,5016.90,3090.87,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.79,   9.50,  34.51,  10.15,   3.60,  14.35,   2.40,   6.41,  30.49,  -4.02,   0.00,0.00000,-0.02122,-0.02122,   0.00,   0.05,   0.00,   0.00
213,   0.00,   0.00, 352.44,   7.67, 748.44,41331.47,   0.00,42449.56,12396.54,12454.77,9490.55,5016.87,3090.84,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.84,   9.65,  30.68,   8.76,   3.11,  12.82,   2.43,   5.99,  27.12,  -3.56,   0.00,0.00000,-0.00915,-0.00915,   0.00,   0.05,   0.00,   0.00
214,   0.00,   0.00, 352.05,   7.67, 748.08,41331.22,   0.00,42448.69,12395.85,12454.69,9490.49,5016.84,3090.82,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.88,   9.77,  32.06,   8.90,   3.16,  13.52,   2.47,   6.48,  28.04,  -4.02,   0.00,0.00000,-0.00923,-0.00923,   0.00,   0.04,   0.00,   0.00
215,   0.00,   0.00, 351.67,   7.66, 747.73,41330.93,   0.00,42447.70,12395.07,12454.59,9490.43,5016.81,3090.80,  0.010,  0.010,  0.008,  0.004,  0.002,  -0.98,   9.82,  36.09,   9.91,   3.52,  15.76,   2.57,   6.89,  31.76,  -4.32,   0.00,0.00000,-0.01257,-0.01257,   0.00,   0.04,   0.00,   0.00
216,   0.00,   0.00, 351.28,   7.66, 747.37,41330.63,   0.00,42446.67,12394.25,12454.49,9490.36,5016.78,3090.79,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.04,   9.83,  37.61,  10.05,   3.57,  16.81,   2.61,   7.19,  33.03,  -4.57,   0.00,0.00000,-0.01163,-0.01163,   0.00,   0.04,   0.00,   0.00
217,   0.00,   0.00, 350.90,   7.65, 747.02,41330.33,   0.00,42445.61,12393.43,12454.38,9490.29,5016.74,3090.77,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.06,   9.81,  37.05,   9.53,   3.38,  16.83,   2.62,   7.30,  32.37,  -4.68,   0.00,0.00000,-0.01101,-0.01101,   0.00,   0.04,   0.00,   0.00
218,   0.00,   0.00, 350.52,   7.76, 746.56,41330.01,   0.00,42444.52,12392.60,12454.26,9490.22,5016.70,3090.74,  0.010,  0.010,  0.008,  0.004,  0.002,  -1.09,   9.77,  36.70,   9.10,   3.23,  17.02,   2.64,   7.34,  32.00,  -4.71,   0.00,0.00000,-0.01517,-0.01517,   0.00,   0.04,   0.00,   0.00
